"","season","episode","scene","utterance","emotion"
"11671",4,18,10,16,"Neutral"
"11672",4,18,10,17,"Neutral"
"11673",4,18,12,2,"Powerful"
"11674",4,18,12,3,"Scared"
"11675",4,18,12,4,"Scared"
"11676",4,18,12,5,"Powerful"
"11677",4,18,12,6,"Powerful"
"11678",4,18,12,7,"Joyful"
"11679",4,18,12,8,"Scared"
"11680",4,18,12,9,"Powerful"
"11681",4,18,12,10,"Powerful"
"11682",4,18,12,11,"Scared"
"11683",4,18,12,12,"Powerful"
"11684",4,18,12,13,"Joyful"
"11685",4,18,12,14,"Joyful"
"11686",4,18,12,16,"Peaceful"
"11687",4,18,12,17,"Sad"
"11688",4,18,12,18,"Sad"
"11689",4,18,12,19,"Peaceful"
"11690",4,18,12,20,"Powerful"
"11691",4,18,12,21,"Joyful"
"11692",4,18,12,22,"Neutral"
"11693",4,18,12,24,"Powerful"
"11694",4,18,12,25,"Powerful"
"11695",4,18,13,2,"Peaceful"
"11696",4,18,13,3,"Neutral"
"11697",4,18,13,5,"Neutral"
"11698",4,18,13,7,"Joyful"
"11699",4,18,13,8,"Peaceful"
"11700",4,18,13,9,"Peaceful"
"11701",4,18,13,10,"Powerful"
"11702",4,18,13,11,"Joyful"
"11703",4,18,13,13,"Joyful"
"11704",4,19,1,2,"Joyful"
"11705",4,19,1,3,"Powerful"
"11706",4,19,1,4,"Joyful"
"11707",4,19,1,6,"Joyful"
"11708",4,19,1,7,"Scared"
"11709",4,19,1,8,"Mad"
"11710",4,19,1,9,"Peaceful"
"11711",4,19,1,10,"Mad"
"11712",4,19,1,11,"Scared"
"11713",4,19,1,12,"Sad"
"11714",4,19,1,13,"Neutral"
"11715",4,19,1,14,"Powerful"
"11716",4,19,1,15,"Mad"
"11717",4,19,2,2,"Joyful"
"11718",4,19,2,4,"Joyful"
"11719",4,19,2,5,"Joyful"
"11720",4,19,2,6,"Scared"
"11721",4,19,2,7,"Joyful"
"11722",4,19,2,8,"Joyful"
"11723",4,19,2,9,"Joyful"
"11724",4,19,2,10,"Scared"
"11725",4,19,2,12,"Sad"
"11726",4,19,2,13,"Sad"
"11727",4,19,2,14,"Sad"
"11728",4,19,2,15,"Peaceful"
"11729",4,19,2,16,"Sad"
"11730",4,19,2,17,"Sad"
"11731",4,19,2,18,"Sad"
"11732",4,19,2,19,"Sad"
"11733",4,19,2,20,"Scared"
"11734",4,19,2,21,"Sad"
"11735",4,19,2,22,"Joyful"
"11736",4,19,2,23,"Sad"
"11737",4,19,8,2,"Joyful"
"11738",4,19,8,4,"Joyful"
"11739",4,19,8,5,"Joyful"
"11740",4,19,8,6,"Joyful"
"11741",4,19,8,7,"Joyful"
"11742",4,19,8,8,"Joyful"
"11743",4,19,8,9,"Joyful"
"11744",4,19,8,10,"Joyful"
"11745",4,20,4,2,"Joyful"
"11746",4,20,4,3,"Sad"
"11747",4,20,4,4,"Joyful"
"11748",4,20,4,5,"Scared"
"11749",4,20,4,6,"Neutral"
"11750",4,20,4,7,"Neutral"
"11751",4,20,4,8,"Joyful"
"11752",4,20,4,9,"Powerful"
"11753",4,20,4,11,"Peaceful"
"11754",4,20,4,12,"Powerful"
"11755",4,20,4,13,"Neutral"
"11756",4,20,4,14,"Neutral"
"11757",4,20,4,15,"Peaceful"
"11758",4,20,4,16,"Joyful"
"11759",4,20,4,17,"Neutral"
"11760",4,20,6,2,"Powerful"
"11761",4,20,6,4,"Joyful"
"11762",4,20,6,5,"Joyful"
"11763",4,20,6,6,"Scared"
"11764",4,20,6,7,"Neutral"
"11765",4,20,6,8,"Scared"
"11766",4,20,6,9,"Mad"
"11767",4,20,6,10,"Scared"
"11768",4,20,6,11,"Peaceful"
"11769",4,20,6,12,"Peaceful"
"11770",4,20,8,2,"Neutral"
"11771",4,20,8,3,"Neutral"
"11772",4,20,8,4,"Peaceful"
"11773",4,20,8,5,"Peaceful"
"11774",4,20,8,6,"Powerful"
"11775",4,20,8,7,"Peaceful"
"11776",4,20,8,8,"Powerful"
"11777",4,20,8,9,"Powerful"
"11778",4,20,8,10,"Peaceful"
"11779",4,20,8,11,"Scared"
"11780",4,20,8,12,"Peaceful"
"11781",4,20,8,13,"Mad"
"11782",4,20,8,14,"Scared"
"11783",4,20,8,15,"Joyful"
"11784",4,20,8,16,"Powerful"
"11785",4,20,8,17,"Joyful"
"11786",4,20,8,18,"Powerful"
"11787",4,20,8,19,"Mad"
"11788",4,20,9,2,"Peaceful"
"11789",4,20,9,3,"Joyful"
"11790",4,20,9,4,"Powerful"
"11791",4,20,9,5,"Neutral"
"11792",4,20,9,6,"Powerful"
"11793",4,20,9,8,"Powerful"
"11794",4,20,9,9,"Peaceful"
"11795",4,20,9,11,"Neutral"
"11796",4,20,9,12,"Peaceful"
"11797",4,20,9,13,"Peaceful"
"11798",4,20,9,14,"Peaceful"
"11799",4,20,9,15,"Peaceful"
"11800",4,20,9,16,"Peaceful"
"11801",4,20,9,17,"Peaceful"
"11802",4,20,9,19,"Peaceful"
"11803",4,20,9,20,"Joyful"
"11804",4,20,9,21,"Peaceful"
"11805",4,20,9,22,"Sad"
"11806",4,20,10,2,"Neutral"
"11807",4,20,10,3,"Neutral"
"11808",4,20,10,4,"Neutral"
"11809",4,20,10,6,"Joyful"
"11810",4,20,10,7,"Joyful"
"11811",4,20,10,8,"Joyful"
"11812",4,20,10,9,"Neutral"
"11813",4,20,10,10,"Neutral"
"11814",4,20,10,11,"Neutral"
"11815",4,20,10,12,"Neutral"
"11816",4,20,10,13,"Sad"
"11817",4,20,10,14,"Neutral"
"11818",4,20,10,15,"Sad"
"11819",4,20,10,16,"Sad"
"11820",4,20,10,17,"Neutral"
"11821",4,20,10,18,"Peaceful"
"11822",4,20,10,19,"Neutral"
"11823",4,20,10,20,"Neutral"
"11824",4,20,10,21,"Neutral"
"11825",4,20,10,22,"Neutral"
"11826",4,20,10,23,"Neutral"
"11827",4,20,10,24,"Neutral"
"11828",4,20,10,26,"Joyful"
"11829",4,20,10,27,"Joyful"
"11830",4,20,11,2,"Peaceful"
"11831",4,20,11,3,"Powerful"
"11832",4,20,11,4,"Sad"
"11833",4,20,11,6,"Powerful"
"11834",4,20,11,7,"Powerful"
"11835",4,20,11,8,"Powerful"
"11836",4,20,11,9,"Powerful"
"11837",4,20,11,10,"Powerful"
"11838",4,20,11,11,"Peaceful"
"11839",4,20,11,12,"Peaceful"
"11840",4,20,11,13,"Joyful"
"11841",4,20,11,14,"Powerful"
"11842",4,20,11,15,"Neutral"
"11843",4,20,11,16,"Sad"
"11844",4,20,11,17,"Peaceful"
"11845",4,20,11,19,"Powerful"
"11846",4,20,11,20,"Peaceful"
"11847",4,20,11,21,"Peaceful"
"11848",4,20,11,22,"Peaceful"
"11849",4,20,11,23,"Peaceful"
"11850",4,20,11,24,"Peaceful"
"11851",4,20,11,25,"Joyful"
"11852",4,21,2,2,"Scared"
"11853",4,21,2,3,"Scared"
"11854",4,21,2,4,"Joyful"
"11855",4,21,2,5,"Peaceful"
"11856",4,21,2,6,"Powerful"
"11857",4,21,2,7,"Peaceful"
"11858",4,21,2,8,"Scared"
"11859",4,21,2,9,"Peaceful"
"11860",4,21,2,10,"Powerful"
"11861",4,21,2,11,"Peaceful"
"11862",4,21,2,12,"Sad"
"11863",4,21,2,13,"Peaceful"
"11864",4,21,2,14,"Mad"
"11865",4,21,2,15,"Peaceful"
"11866",4,21,3,2,"Mad"
"11867",4,21,3,4,"Peaceful"
"11868",4,21,3,5,"Scared"
"11869",4,21,3,6,"Mad"
"11870",4,21,3,8,"Powerful"
"11871",4,21,3,9,"Peaceful"
"11872",4,21,3,10,"Neutral"
"11873",4,21,4,2,"Peaceful"
"11874",4,21,4,3,"Neutral"
"11875",4,21,4,4,"Powerful"
"11876",4,21,4,5,"Peaceful"
"11877",4,21,4,6,"Powerful"
"11878",4,21,4,7,"Powerful"
"11879",4,21,4,8,"Powerful"
"11880",4,21,5,2,"Powerful"
"11881",4,21,5,3,"Neutral"
"11882",4,21,5,4,"Neutral"
"11883",4,21,5,5,"Joyful"
"11884",4,21,5,7,"Neutral"
"11885",4,21,6,2,"Neutral"
"11886",4,21,6,3,"Neutral"
"11887",4,21,6,4,"Neutral"
"11888",4,21,6,5,"Scared"
"11889",4,21,6,6,"Neutral"
"11890",4,21,6,7,"Joyful"
"11891",4,21,6,8,"Scared"
"11892",4,21,6,10,"Joyful"
"11893",4,21,7,2,"Mad"
"11894",4,21,7,4,"Joyful"
"11895",4,21,7,5,"Joyful"
"11896",4,21,7,6,"Powerful"
"11897",4,21,7,8,"Peaceful"
"11898",4,21,8,2,"Mad"
"11899",4,21,8,3,"Sad"
"11900",4,21,8,4,"Mad"
"11901",4,21,8,5,"Mad"
"11902",4,21,8,7,"Mad"
"11903",4,21,8,9,"Mad"
"11904",4,21,8,10,"Mad"
"11905",4,21,8,11,"Mad"
"11906",4,21,8,12,"Mad"
"11907",4,21,8,13,"Mad"
"11908",4,21,9,2,"Powerful"
"11909",4,21,9,3,"Sad"
"11910",4,21,9,4,"Peaceful"
"11911",4,21,9,5,"Scared"
"11912",4,21,9,6,"Scared"
"11913",4,21,9,7,"Mad"
"11914",4,21,9,8,"Powerful"
"11915",4,21,9,9,"Peaceful"
"11916",4,21,9,10,"Scared"
"11917",4,21,9,11,"Powerful"
"11918",4,21,9,12,"Sad"
"11919",4,21,10,2,"Scared"
"11920",4,21,10,3,"Peaceful"
"11921",4,21,10,4,"Joyful"
"11922",4,21,10,5,"Scared"
"11923",4,21,10,7,"Joyful"
"11924",4,21,10,8,"Scared"
"11925",4,21,10,9,"Joyful"
"11926",4,21,10,10,"Scared"
"11927",4,21,10,11,"Peaceful"
"11928",4,21,10,12,"Powerful"
"11929",4,21,10,14,"Scared"
"11930",4,21,11,2,"Mad"
"11931",4,21,11,3,"Mad"
"11932",4,21,11,4,"Mad"
"11933",4,21,11,5,"Powerful"
"11934",4,21,11,6,"Neutral"
"11935",4,21,11,8,"Scared"
"11936",4,21,11,10,"Neutral"
"11937",4,21,11,11,"Neutral"
"11938",4,21,11,13,"Neutral"
"11939",4,21,11,15,"Mad"
"11940",4,21,11,16,"Scared"
"11941",4,21,11,18,"Mad"
"11942",4,21,11,19,"Neutral"
"11943",4,21,11,20,"Neutral"
"11944",4,21,11,22,"Peaceful"
"11945",4,21,11,24,"Neutral"
"11946",4,21,11,25,"Scared"
"11947",4,21,11,27,"Neutral"
"11948",4,21,11,28,"Neutral"
"11949",4,21,11,30,"Neutral"
"11950",4,21,14,2,"Joyful"
"11951",4,21,14,3,"Neutral"
"11952",4,21,14,4,"Neutral"
"11953",4,21,14,5,"Neutral"
"11954",4,21,14,6,"Neutral"
"11955",4,21,14,7,"Joyful"
"11956",4,21,14,8,"Joyful"
"11957",4,21,16,2,"Neutral"
"11958",4,21,16,3,"Joyful"
"11959",4,21,16,4,"Powerful"
"11960",4,21,16,5,"Neutral"
"11961",4,21,16,6,"Joyful"
"11962",4,21,16,7,"Joyful"
"11963",4,21,16,8,"Joyful"
"11964",4,21,16,9,"Joyful"
"11965",4,21,16,11,"Scared"
"11966",4,21,16,12,"Scared"
"11967",4,21,16,13,"Joyful"
"11968",4,21,21,2,"Joyful"
"11969",4,21,21,4,"Scared"
"11970",4,21,21,5,"Sad"
"11971",4,21,21,6,"Peaceful"
"11972",4,21,21,7,"Sad"
"11973",4,21,21,8,"Sad"
"11974",4,21,21,9,"Scared"
"11975",4,21,21,10,"Scared"
"11976",4,21,21,12,"Scared"
"11977",4,21,22,2,"Mad"
"11978",4,21,22,3,"Neutral"
"11979",4,21,22,4,"Neutral"
"11980",4,21,22,5,"Scared"
"11981",4,21,22,7,"Sad"
"11982",4,21,25,2,"Mad"
"11983",4,21,25,3,"Scared"
"11984",4,21,25,4,"Scared"
"11985",4,21,25,5,"Mad"
"11986",4,21,25,7,"Scared"
"11987",4,21,25,8,"Scared"
"11988",4,21,25,9,"Mad"
"11989",4,21,25,10,"Neutral"
"11990",4,21,29,2,"Joyful"
"11991",4,21,29,3,"Joyful"
"11992",4,21,29,4,"Joyful"
"11993",4,21,29,5,"Joyful"
"11994",4,21,29,6,"Joyful"
"11995",4,21,29,7,"Joyful"
"11996",4,22,1,2,"Mad"
"11997",4,22,1,3,"Mad"
"11998",4,22,1,4,"Mad"
"11999",4,22,1,5,"Joyful"
"12000",4,22,1,6,"Joyful"
"12001",4,22,1,7,"Joyful"
"12002",4,22,1,8,"Neutral"
"12003",4,22,2,2,"Joyful"
"12004",4,22,2,3,"Neutral"
"12005",4,22,2,4,"Joyful"
"12006",4,22,2,5,"Peaceful"
"12007",4,22,2,6,"Joyful"
"12008",4,22,2,7,"Neutral"
"12009",4,22,2,8,"Peaceful"
"12010",4,22,2,9,"Scared"
"12011",4,22,2,10,"Neutral"
"12012",4,22,2,11,"Joyful"
"12013",4,22,2,12,"Powerful"
"12014",4,22,2,13,"Sad"
"12015",4,22,2,14,"Neutral"
"12016",4,22,2,15,"Powerful"
"12017",4,22,2,16,"Peaceful"
"12018",4,22,2,17,"Scared"
"12019",4,22,2,18,"Mad"
"12020",4,22,2,19,"Neutral"
"12021",4,22,2,20,"Mad"
"12022",4,22,2,21,"Mad"
"12023",4,22,2,22,"Scared"
"12024",4,22,2,23,"Neutral"
"12025",4,22,2,24,"Joyful"
"12026",4,22,4,2,"Joyful"
"12027",4,22,4,3,"Joyful"
"12028",4,22,4,4,"Neutral"
"12029",4,22,4,5,"Neutral"
"12030",4,22,4,6,"Joyful"
"12031",4,22,4,7,"Neutral"
"12032",4,22,4,8,"Neutral"
"12033",4,22,4,9,"Powerful"
"12034",4,22,4,10,"Joyful"
"12035",4,22,4,11,"Powerful"
"12036",4,22,4,12,"Powerful"
"12037",4,22,4,13,"Mad"
"12038",4,22,4,14,"Neutral"
"12039",4,22,4,15,"Neutral"
"12040",4,22,4,16,"Neutral"
"12041",4,22,4,17,"Neutral"
"12042",4,22,4,18,"Joyful"
"12043",4,22,4,19,"Neutral"
"12044",4,22,4,20,"Powerful"
"12045",4,22,5,2,"Joyful"
"12046",4,22,5,3,"Powerful"
"12047",4,22,5,4,"Joyful"
"12048",4,22,5,5,"Joyful"
"12049",4,22,5,6,"Joyful"
"12050",4,22,5,7,"Sad"
"12051",4,22,5,8,"Sad"
"12052",4,22,5,9,"Scared"
"12053",4,22,5,10,"Joyful"
"12054",4,22,5,11,"Powerful"
"12055",4,22,5,12,"Joyful"
"12056",4,22,9,2,"Mad"
"12057",4,22,9,3,"Scared"
"12058",4,22,9,4,"Scared"
"12059",4,22,9,5,"Mad"
"12060",4,22,9,6,"Scared"
"12061",4,22,9,7,"Mad"
"12062",4,22,9,8,"Neutral"
"12063",4,22,10,2,"Neutral"
"12064",4,22,10,3,"Joyful"
"12065",4,22,10,4,"Joyful"
"12066",4,22,10,5,"Sad"
"12067",4,22,10,6,"Scared"
"12068",4,22,10,7,"Scared"
"12069",4,22,10,8,"Scared"
"12070",4,22,10,9,"Joyful"
"12071",4,22,10,10,"Joyful"
"12072",4,22,10,11,"Joyful"
"12073",4,22,10,12,"Joyful"
"12074",4,22,10,13,"Joyful"
"12075",4,22,10,14,"Neutral"
"12076",4,22,10,15,"Peaceful"
"12077",4,22,10,16,"Sad"
"12078",4,22,10,17,"Sad"
"12079",4,22,10,18,"Sad"
"12080",4,22,10,19,"Peaceful"
"12081",4,22,11,2,"Mad"
"12082",4,22,11,3,"Joyful"
"12083",4,22,11,4,"Joyful"
"12084",4,22,11,5,"Neutral"
"12085",4,22,11,6,"Joyful"
"12086",4,22,11,7,"Scared"
"12087",4,22,11,8,"Joyful"
"12088",4,22,11,9,"Peaceful"
"12089",4,22,11,10,"Powerful"
"12090",4,22,11,11,"Powerful"
"12091",4,22,11,12,"Powerful"
"12092",4,22,11,13,"Powerful"
"12093",4,22,11,14,"Joyful"
"12094",4,22,11,15,"Scared"
"12095",4,22,11,16,"Scared"
"12096",4,22,11,17,"Scared"
"12097",4,22,11,18,"Scared"
"12098",4,22,11,19,"Mad"
"12099",4,22,11,20,"Joyful"
"12100",4,22,11,21,"Peaceful"
"12101",4,22,11,22,"Joyful"
"12102",4,22,11,23,"Scared"
"12103",4,22,11,24,"Sad"
"12104",4,22,11,25,"Powerful"
"12105",4,22,11,26,"Joyful"
"12106",4,22,12,2,"Peaceful"
"12107",4,22,12,3,"Powerful"
"12108",4,22,12,4,"Powerful"
"12109",4,22,12,5,"Powerful"
"12110",4,22,12,6,"Joyful"
"12111",4,22,12,7,"Neutral"
"12112",4,22,12,8,"Powerful"
"12113",4,22,12,9,"Neutral"
"12114",4,22,12,10,"Neutral"
"12115",4,22,12,11,"Powerful"
"12116",4,22,12,12,"Powerful"
"12117",4,22,12,13,"Powerful"
"12118",4,22,12,14,"Joyful"
"12119",4,22,12,15,"Joyful"
"12120",4,22,12,16,"Peaceful"
"12121",4,22,12,17,"Scared"
"12122",4,22,12,18,"Joyful"
"12123",4,22,12,19,"Joyful"
"12124",4,22,13,2,"Joyful"
"12125",4,22,13,3,"Scared"
"12126",4,22,13,5,"Scared"
"12127",4,22,13,6,"Peaceful"
"12128",4,22,13,7,"Neutral"
"12129",4,22,13,8,"Scared"
"12130",4,22,13,9,"Peaceful"
"12131",4,22,13,10,"Mad"
"12132",4,22,13,11,"Peaceful"
"12133",4,22,13,12,"Mad"
"12134",4,22,13,13,"Neutral"
"12135",4,22,13,14,"Mad"
"12136",4,22,13,15,"Powerful"
"12137",4,22,13,16,"Joyful"
"12138",4,22,16,2,"Scared"
"12139",4,22,16,3,"Powerful"
"12140",4,22,16,4,"Mad"
"12141",4,22,16,5,"Powerful"
"12142",4,22,16,6,"Peaceful"
"12143",4,22,16,8,"Sad"
"12144",4,22,16,9,"Powerful"
"12145",4,22,16,10,"Powerful"
"12146",4,22,16,11,"Scared"
"12147",4,22,16,12,"Powerful"
"12148",4,22,16,13,"Joyful"
"12149",4,22,16,14,"Sad"
"12150",4,22,16,15,"Powerful"
"12151",4,22,16,16,"Scared"
"12152",4,22,16,17,"Peaceful"
"12153",4,22,16,18,"Joyful"
"12154",4,22,16,19,"Peaceful"
"12155",4,22,16,20,"Powerful"
"12156",4,22,16,21,"Scared"
"12157",4,22,16,22,"Scared"
"12158",4,22,16,23,"Powerful"
"12159",4,22,16,24,"Joyful"
"12160",4,22,16,25,"Joyful"
"12161",4,22,16,26,"Joyful"
"12162",4,22,16,27,"Sad"
"12163",4,23,1,2,"Joyful"
"12164",4,23,1,3,"Peaceful"
"12165",4,23,1,4,"Powerful"
"12166",4,23,1,5,"Peaceful"
"12167",4,23,1,6,"Neutral"
"12168",4,23,1,7,"Neutral"
"12169",4,23,1,9,"Joyful"
"12170",4,23,1,10,"Peaceful"
"12171",4,23,1,11,"Peaceful"
"12172",4,23,1,12,"Joyful"
"12173",4,23,1,13,"Joyful"
"12174",4,23,1,14,"Peaceful"
"12175",4,23,1,15,"Peaceful"
"12176",4,23,1,16,"Neutral"
"12177",4,23,1,17,"Neutral"
"12178",4,23,1,19,"Sad"
"12179",4,23,1,20,"Peaceful"
"12180",4,23,1,21,"Powerful"
"12181",4,23,1,23,"Powerful"
"12182",4,23,1,24,"Neutral"
"12183",4,23,3,2,"Mad"
"12184",4,23,3,3,"Mad"
"12185",4,23,3,4,"Neutral"
"12186",4,23,3,5,"Mad"
"12187",4,23,3,6,"Joyful"
"12188",4,23,3,7,"Mad"
"12189",4,23,3,8,"Neutral"
"12190",4,23,3,9,"Mad"
"12191",4,23,3,10,"Mad"
"12192",4,23,4,2,"Scared"
"12193",4,23,4,3,"Powerful"
"12194",4,23,4,4,"Peaceful"
"12195",4,23,4,5,"Scared"
"12196",4,23,4,6,"Scared"
"12197",4,23,4,7,"Sad"
"12198",4,23,4,8,"Joyful"
"12199",4,23,4,9,"Peaceful"
"12200",4,23,4,10,"Scared"
"12201",4,23,4,11,"Peaceful"
"12202",4,23,4,12,"Powerful"
"12203",4,23,4,13,"Joyful"
"12204",4,23,4,14,"Joyful"
"12205",4,23,4,15,"Joyful"
"12206",4,23,4,16,"Joyful"
"12207",4,23,4,18,"Powerful"
"12208",4,23,4,19,"Peaceful"
"12209",4,23,4,20,"Powerful"
"12210",4,23,4,21,"Peaceful"
"12211",4,23,4,22,"Powerful"
"12212",4,23,4,23,"Scared"
"12213",4,23,4,24,"Joyful"
"12214",4,23,6,2,"Joyful"
"12215",4,23,6,3,"Joyful"
"12216",4,23,6,4,"Neutral"
"12217",4,23,6,5,"Mad"
"12218",4,23,6,6,"Mad"
"12219",4,23,7,2,"Joyful"
"12220",4,23,7,4,"Mad"
"12221",4,23,7,5,"Neutral"
"12222",4,23,7,6,"Mad"
"12223",4,23,7,7,"Joyful"
"12224",4,23,7,8,"Joyful"
"12225",4,23,7,9,"Joyful"
"12226",4,23,7,11,"Scared"
"12227",4,23,8,2,"Scared"
"12228",4,23,8,3,"Scared"
"12229",4,23,8,4,"Powerful"
"12230",4,23,8,5,"Powerful"
"12231",4,23,8,6,"Joyful"
"12232",4,23,8,7,"Powerful"
"12233",4,23,8,8,"Powerful"
"12234",4,23,8,9,"Powerful"
"12235",4,23,8,10,"Scared"
"12236",4,23,8,11,"Scared"
"12237",4,23,8,12,"Neutral"
"12238",4,23,8,13,"Scared"
"12239",4,23,8,14,"Peaceful"
"12240",4,23,8,15,"Mad"
"12241",4,23,8,16,"Scared"
"12242",4,23,8,17,"Mad"
"12243",4,23,8,18,"Peaceful"
"12244",4,23,8,19,"Scared"
"12245",4,23,8,20,"Powerful"
"12246",4,23,8,21,"Scared"
"12247",4,23,8,22,"Scared"
"12248",4,23,8,23,"Mad"
"12249",4,23,8,24,"Powerful"
"12250",4,23,8,26,"Scared"
"12251",4,23,8,27,"Powerful"
"12252",4,23,9,2,"Neutral"
"12253",4,23,9,3,"Neutral"
"12254",4,23,9,4,"Joyful"
"12255",4,23,9,5,"Scared"
"12256",4,23,9,6,"Powerful"
"12257",4,23,9,7,"Powerful"
"12258",4,23,9,8,"Joyful"
"12259",4,23,9,9,"Mad"
"12260",4,23,9,10,"Scared"
"12261",4,23,9,11,"Mad"
"12262",4,23,9,12,"Peaceful"
"12263",4,23,9,13,"Mad"
"12264",4,23,9,14,"Powerful"
"12265",4,23,9,15,"Powerful"
"12266",4,23,9,16,"Joyful"
"12267",4,23,9,17,"Mad"
"12268",4,23,9,19,"Sad"
"12269",4,23,10,2,"Neutral"
"12270",4,23,10,3,"Joyful"
"12271",4,23,10,4,"Sad"
"12272",4,23,10,5,"Neutral"
"12273",4,23,10,6,"Sad"
"12274",4,23,10,7,"Neutral"
"12275",4,23,10,8,"Scared"
"12276",4,23,10,9,"Mad"
"12277",4,23,10,10,"Joyful"
"12278",4,23,10,11,"Scared"
"12279",4,23,10,12,"Scared"
"12280",4,23,10,13,"Scared"
"12281",4,23,10,14,"Mad"
"12282",4,23,10,15,"Joyful"
"12283",4,23,10,16,"Scared"
"12284",4,23,10,17,"Joyful"
"12285",4,23,10,18,"Mad"
"12286",4,23,10,19,"Scared"
"12287",4,23,13,2,"Joyful"
"12288",4,23,13,3,"Joyful"
"12289",4,23,13,4,"Sad"
"12290",4,23,13,6,"Neutral"
"12291",4,23,13,8,"Neutral"
"12292",4,23,13,9,"Joyful"
"12293",4,23,13,10,"Joyful"
"12294",4,23,13,11,"Powerful"
"12295",4,23,13,12,"Peaceful"
"12296",4,23,13,13,"Sad"
"12297",4,23,13,14,"Sad"
"12298",4,23,13,15,"Neutral"
"12299",4,23,13,16,"Sad"
"12300",4,23,13,17,"Powerful"
"12301",4,23,13,18,"Sad"
"12302",4,23,13,19,"Sad"
"12303",4,23,13,20,"Powerful"
"12304",4,23,13,22,"Peaceful"
"12305",4,23,13,23,"Neutral"
"12306",4,23,13,24,"Joyful"
"12307",4,23,13,25,"Joyful"
"12308",4,23,13,26,"Sad"
"12309",4,23,13,27,"Powerful"
"12310",4,23,14,2,"Mad"
"12311",4,23,14,3,"Neutral"
"12312",4,23,14,4,"Mad"
"12313",4,23,14,6,"Powerful"
"12314",4,23,14,7,"Joyful"
"12315",4,23,14,8,"Powerful"
"12316",4,23,14,9,"Peaceful"
"12317",4,23,14,10,"Joyful"
"12318",4,23,14,11,"Scared"
"12319",4,23,14,12,"Joyful"
"12320",4,23,14,13,"Sad"
"12321",4,23,15,2,"Neutral"
"12322",4,23,15,3,"Joyful"
"12323",4,23,15,4,"Powerful"
"12324",4,23,15,5,"Peaceful"
"12325",4,23,15,6,"Joyful"
"12326",4,23,15,7,"Peaceful"
"12327",4,23,15,8,"Peaceful"
"12328",4,23,15,9,"Scared"
"12329",4,23,15,10,"Peaceful"
"12330",4,23,15,11,"Scared"
"12331",4,23,15,12,"Peaceful"
"12332",4,23,15,13,"Joyful"
"12333",4,23,15,14,"Scared"
"12334",4,23,15,15,"Powerful"
"12335",4,23,15,16,"Powerful"
"12336",4,23,15,17,"Joyful"
"12337",4,24,1,2,"Neutral"
"12338",4,24,1,3,"Neutral"
"12339",4,24,1,4,"Peaceful"
"12340",4,24,1,5,"Powerful"
"12341",4,24,1,6,"Peaceful"
"12342",4,24,1,8,"Scared"
"12343",4,24,1,9,"Neutral"
"12344",4,24,1,10,"Neutral"
"12345",4,24,1,11,"Sad"
"12346",4,24,1,12,"Scared"
"12347",4,24,1,13,"Neutral"
"12348",4,24,1,14,"Mad"
"12349",4,24,1,15,"Scared"
"12350",4,24,1,16,"Powerful"
"12351",4,24,2,2,"Neutral"
"12352",4,24,2,3,"Joyful"
"12353",4,24,2,4,"Sad"
"12354",4,24,2,5,"Scared"
"12355",4,24,2,6,"Peaceful"
"12356",4,24,2,7,"Peaceful"
"12357",4,24,2,8,"Scared"
"12358",4,24,2,9,"Peaceful"
"12359",4,24,2,10,"Joyful"
"12360",4,24,2,11,"Sad"
"12361",4,24,2,12,"Joyful"
"12362",4,24,2,13,"Peaceful"
"12363",4,24,2,14,"Joyful"
"12364",4,24,2,15,"Joyful"
"12365",4,24,2,16,"Joyful"
"12366",4,24,2,17,"Scared"
"12367",4,24,2,18,"Joyful"
"12368",4,24,2,19,"Joyful"
"12369",4,24,3,2,"Peaceful"
"12370",4,24,3,3,"Peaceful"
"12371",4,24,3,4,"Neutral"
"12372",4,24,3,5,"Peaceful"
"12373",4,24,3,6,"Peaceful"
"12374",4,24,3,7,"Scared"
"12375",4,24,3,9,"Mad"
"12376",4,24,3,10,"Scared"
"12377",4,24,3,11,"Powerful"
"12378",4,24,3,12,"Peaceful"
"12379",4,24,3,13,"Mad"
"12380",4,24,3,14,"Peaceful"
"12381",4,24,3,15,"Scared"
"12382",4,24,3,16,"Peaceful"
"12383",4,24,3,17,"Sad"
"12384",4,24,4,2,"Peaceful"
"12385",4,24,4,3,"Joyful"
"12386",4,24,4,4,"Scared"
"12387",4,24,4,5,"Neutral"
"12388",4,24,4,6,"Joyful"
"12389",4,24,4,7,"Neutral"
"12390",4,24,4,8,"Joyful"
"12391",4,24,4,9,"Neutral"
"12392",4,24,4,10,"Sad"
"12393",4,24,4,11,"Joyful"
"12394",4,24,4,12,"Peaceful"
"12395",4,24,4,13,"Neutral"
"12396",4,24,4,14,"Scared"
"12397",4,24,4,15,"Neutral"
"12398",4,24,4,16,"Scared"
"12399",4,24,4,17,"Powerful"
"12400",4,24,4,18,"Scared"
"12401",4,24,5,2,"Powerful"
"12402",4,24,5,3,"Neutral"
"12403",4,24,5,4,"Mad"
"12404",4,24,5,5,"Mad"
"12405",4,24,5,6,"Powerful"
"12406",4,24,7,2,"Joyful"
"12407",4,24,7,3,"Peaceful"
"12408",4,24,7,4,"Peaceful"
"12409",4,24,7,5,"Joyful"
"12410",4,24,7,6,"Peaceful"
"12411",4,24,7,7,"Scared"
"12412",4,24,7,8,"Scared"
